Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781255441,500,,Aggregated,1.500000,0.000000,6600,7700,7900,8100,9200,10000,10000,10000,10000,10000,10000,31,0,6600.0,6606.173745258509,4254.389835001348,10168.659855000442,320.03225806451616
1781255442,500,,Aggregated,2.222222,0.000000,6600,7900,8700,9200,11000,11000,11000,11000,11000,11000,11000,37,0,6600.0,6971.0639997030885,4254.389835001348,11118.621531000827,339.7567567567568
1781255443,500,,Aggregated,2.200000,0.000000,7600,8700,10000,11000,11000,12000,12000,12000,12000,12000,12000,54,0,7400.0,7477.766500370544,3980.3754790009407,11768.591812000523,402.3888888888889
1781255444,500,,Aggregated,3.100000,0.000000,7300,8700,10000,11000,11000,12000,12000,13000,13000,13000,13000,61,0,7300.0,7387.527445787039,3561.316896997596,12660.177033001673,437.8032786885246
1781255445,500,,Aggregated,5.400000,0.000000,7600,9200,11000,11000,12000,14000,14000,14000,14000,14000,14000,69,0,7600.0,7791.443830594424,3561.316896997596,14376.459038998291,441.6666666666667
1781255446,500,,Aggregated,6.100000,0.000000,7300,9200,11000,12000,14000,15000,15000,15000,15000,15000,15000,92,0,7100.0,7870.069089119607,3561.316896997596,15243.401946998347,498.0217391304348
1781255447,500,,Aggregated,6.400000,0.000000,7100,9000,11000,12000,14000,15000,15000,15000,15000,15000,15000,95,0,7100.0,7740.603664094749,3465.7945629987807,15243.401946998347,511.12631578947367
1781255448,500,,Aggregated,7.200000,0.000000,7100,9000,11000,12000,15000,15000,16000,16000,16000,16000,16000,104,0,7000.0,7747.499912884627,2702.698588000203,16212.95719200134,517.2692307692307
1781255449,500,,Aggregated,8.400000,0.000000,7000,9200,11000,12000,15000,17000,18000,18000,18000,18000,18000,122,0,6600.0,7959.2355168441545,2702.698588000203,17802.013807999174,514.016393442623
1781255450,500,,Aggregated,8.800000,0.000000,6600,9300,11000,14000,16000,18000,18000,18000,19000,19000,19000,129,0,6600.0,8075.768514123933,2620.6506739981705,18527.949153998634,505.93798449612405
1781255451,500,,Aggregated,8.800000,0.000000,6600,9300,12000,14000,16000,18000,19000,20000,20000,20000,20000,136,0,6600.0,8211.164060941135,2620.6506739981705,19852.2066680016,498.69117647058823
1781255452,500,,Aggregated,10.200000,0.000000,6600,10000,12000,15000,18000,20000,20000,20000,21000,21000,21000,149,0,6600.0,8456.781765181178,2620.6506739981705,20697.7397030023,500.61744966442956
1781255453,500,,Aggregated,9.900000,0.000000,6500,10000,12000,15000,18000,20000,21000,21000,22000,22000,22000,158,0,6500.0,8501.940539208845,2240.419922000001,21585.45494200007,499.8354430379747
1781255454,500,,Aggregated,10.700000,0.000000,6500,11000,14000,15000,18000,20000,22000,23000,23000,23000,23000,174,0,6500.0,8711.55794207468,2240.419922000001,22805.006216000038,503.1034482758621
1781255455,500,,Aggregated,10.100000,0.000000,7000,11000,14000,15000,19000,21000,23000,24000,24000,24000,24000,188,0,6600.0,9012.591495850987,2240.419922000001,23940.403707998485,499.2659574468085
1781255456,500,,Aggregated,9.900000,0.000000,7000,11000,14000,15000,20000,22000,24000,24000,25000,25000,25000,193,0,7000.0,9200.486957989544,2240.419922000001,24711.830699998245,494.55440414507774
1781255457,500,,Aggregated,11.400000,0.000000,7000,12000,14000,15000,20000,23000,25000,25000,26000,26000,26000,203,0,7000.0,9456.029936152636,2240.419922000001,26043.002993999835,497.5418719211823
1781255458,500,,Aggregated,10.900000,0.000000,7100,12000,14000,15000,20000,24000,26000,27000,27000,27000,27000,221,0,7100.0,9706.280236882294,2240.419922000001,27029.41159599868,492.8914027149321
1781255460,500,,Aggregated,10.200000,0.000000,7100,13000,14000,15000,21000,25000,27000,27000,28000,28000,28000,240,0,7100.0,9856.780522179146,2240.419922000001,27523.435817001882,488.7
1781255461,500,,Aggregated,11.300000,0.000000,7100,13000,15000,16000,22000,26000,27000,28000,28000,28000,28000,245,0,7100.0,10037.127514106081,2240.419922000001,28342.757755999628,485.2040816326531
1781255462,500,,Aggregated,11.300000,0.000000,7400,13000,15000,16000,23000,26000,28000,28000,29000,29000,29000,253,0,7400.0,10241.02204890509,2240.419922000001,29039.82119200009,485.7312252964427
1781255463,500,,Aggregated,11.400000,0.000000,7600,13000,15000,17000,24000,27000,29000,30000,30000,30000,30000,268,0,7600.0,10536.870368966374,2240.419922000001,30409.71006000109,485.8619402985075
1781255464,500,,Aggregated,10.900000,0.000000,7700,13000,15000,17000,24000,28000,30000,31000,31000,31000,31000,282,0,7600.0,10797.703912755269,2240.419922000001,31265.964243997587,487.3510638297872
1781255465,500,,Aggregated,10.900000,0.000000,7700,14000,15000,18000,25000,28000,31000,31000,32000,32000,32000,290,0,7700.0,11020.880437930999,2240.419922000001,32174.82725100126,486.23793103448276
1781255466,500,,Aggregated,11.600000,0.000000,7700,14000,15000,18000,25000,29000,31000,32000,33000,33000,33000,298,0,7700.0,11048.485042597264,2240.419922000001,32909.56753700084,491.69127516778525
1781255467,500,,Aggregated,11.200000,0.000000,7800,14000,16000,18000,27000,30000,33000,34000,34000,34000,34000,319,0,7800.0,11439.508147363596,2240.419922000001,34465.70696500203,487.153605015674
1781255468,500,,Aggregated,10.800000,0.000000,7800,14000,16000,18000,27000,31000,34000,34000,35000,35000,35000,324,0,7800.0,11532.64797535799,2240.419922000001,35031.01284999866,484.070987654321
1781255469,500,,Aggregated,11.800000,0.000000,7900,14000,16000,18000,27000,31000,34000,35000,36000,36000,36000,337,0,7900.0,11695.820903133506,2240.419922000001,36300.965249,486.08902077151333
1781255470,500,,Aggregated,12.000000,0.000000,8700,14000,17000,18000,27000,32000,35000,37000,38000,38000,38000,348,0,8100.0,11934.70536860632,2240.419922000001,37506.86167599997,483.2988505747126
1781255471,500,,Aggregated,11.100000,0.000000,9000,14000,17000,19000,28000,34000,37000,38000,39000,39000,39000,358,0,8700.0,12204.246459583823,2240.419922000001,38587.95147100318,483.2122905027933
1781255472,500,,Aggregated,10.600000,0.000000,10000,15000,17000,19000,28000,34000,38000,39000,40000,40000,40000,376,0,9300.0,12373.448343180853,2240.419922000001,39552.52355600169,481.0505319148936
1781255473,500,,Aggregated,10.700000,0.000000,9000,14000,17000,19000,29000,34000,38000,40000,40000,40000,40000,387,0,9000.0,12393.107187708012,2240.419922000001,40129.19752200105,482.06201550387595
1781255474,500,,Aggregated,11.200000,0.000000,9300,15000,17000,20000,30000,36000,40000,41000,42000,42000,42000,400,0,9200.0,12666.412686525007,2240.419922000001,41508.48287900226,482.275
1781255475,500,,Aggregated,11.400000,0.000000,10000,15000,17000,20000,30000,37000,40000,41000,42000,42000,42000,414,0,10000.0,12800.537936818855,2240.419922000001,42475.52261799865,484.21256038647346
1781255476,500,,Aggregated,11.700000,0.000000,11000,15000,17000,20000,31000,38000,42000,42000,43000,43000,43000,429,0,11000.0,13151.555908065277,2240.419922000001,42891.72355700066,481.8251748251748
1781255477,500,,Aggregated,11.500000,0.000000,11000,15000,17000,20000,31000,39000,42000,43000,43000,43000,43000,442,0,11000.0,13251.341313703593,2240.419922000001,43319.87645399931,478.46153846153845
1781255478,500,,Aggregated,12.100000,0.000000,11000,15000,17000,20000,32000,40000,42000,43000,45000,45000,45000,451,0,11000.0,13429.620502498858,2240.419922000001,44820.4944249992,479.93569844789357
1781255479,500,,Aggregated,11.900000,0.000000,11000,15000,17000,21000,34000,41000,43000,46000,46000,46000,46000,466,0,11000.0,13662.121838514997,2240.419922000001,45868.74387100033,475.48497854077254
1781255480,500,,Aggregated,12.300000,0.000000,11000,15000,17000,21000,34000,41000,43000,46000,47000,47000,47000,471,0,11000.0,13659.243131144345,2240.419922000001,46953.18927500193,474.9893842887474
1781255481,500,,Aggregated,12.500000,0.000000,11000,15000,18000,22000,34000,42000,46000,47000,48000,48000,48000,477,0,11000.0,13898.452481985301,2240.419922000001,47765.66863699918,474.57023060796644
1781255482,500,,Aggregated,12.300000,0.000000,11000,15000,18000,22000,34000,42000,46000,47000,49000,49000,49000,499,0,11000.0,14054.107431124223,2240.419922000001,48597.34706300151,476.2304609218437
